instance_name,iteration,current_cost,best_cost,num_routes,total_demand,avg_route_len,feasibility_penalty,perc_unserved_nodes,destroy_op_name,repair_op_name,destroy_op_idx,repair_op_idx,ruin_frac,cost_delta,is_improvement,is_new_best
C1_4_8,420,9544.039974702628,9050.773547165321,47,7560,8.99999999980851,292.4023300959125,0.0,_destroy_worst,_repair_best_insertion,1,0,0.16587677725118483,-292.4023300959125,1,0
C1_4_8,421,9251.637644606715,9050.773547165321,47,7590,9.042553191296967,51.74857453236109,0.0,_destroy_worst,_repair_best_insertion,1,0,0.14893617021276595,-51.74857453236109,1,0
C1_4_8,422,9199.889070074354,9050.773547165321,47,7590,9.042553191296967,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.24705882352941178,37.22813895924628,0,0
C1_4_8,423,9199.889070074354,9050.773547165321,47,7590,9.042553191296967,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.21411764705882352,279.97131242016985,0,0
C1_4_8,424,9199.889070074354,9050.773547165321,47,7590,9.042553191296967,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.20941176470588235,1121.5749443060959,0,0
C1_4_8,425,9199.889070074354,9050.773547165321,47,7590,9.042553191296967,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.23529411764705882,1226.0679413332564,0,0
C1_4_8,426,9199.889070074354,9050.773547165321,47,7590,9.042553191296967,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23058823529411765,2292.3634492918754,0,0
C1_4_8,427,9199.889070074354,9050.773547165321,47,7620,9.085106382785424,29.839359762312597,0.0,_destroy_random,_repair_regret2,0,1,0.08235294117647059,-29.839359762312597,1,0
C1_4_8,428,9170.049710312041,9050.773547165321,47,7620,9.085106382785424,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.13817330210772832,581.7480134548096,0,0
C1_4_9,0,10353.737219129529,10353.737219129529,41,7190,9.756097560737658,685.6206331635112,0.0,_destroy_worst,_repair_best_insertion,1,0,0.125,-685.6206331635112,1,1
C1_4_9,1,9668.116585966018,9668.116585966018,41,7190,9.756097560737658,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.195,677.3292316929001,0,0
C1_4_9,2,9668.116585966018,9668.116585966018,40,7220,10.024999999749376,10.698373639963393,0.0,_destroy_worst,_repair_best_insertion,1,0,0.0925,-10.698373639963393,1,1
C1_4_9,3,9657.418212326054,9657.418212326054,40,7220,10.024999999749376,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.17206982543640897,630.628791502897,0,0
C1_4_9,4,9657.418212326054,9657.418212326054,40,7220,10.024999999749376,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.13216957605985039,108.56718060926869,0,0
C1_4_9,5,9657.418212326054,9657.418212326054,41,7260,9.829268292443189,377.51865201501096,0.0,_destroy_worst,_repair_best_insertion,1,0,0.19201995012468828,-377.51865201501096,1,1
C1_4_9,6,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.13647642679900746,204.7202998347493,0,0
C1_4_9,7,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.18362282878411912,370.3358270200715,0,0
C1_4_9,8,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.11910669975186104,512.9256465186954,0,0
C1_4_9,9,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.20843672456575682,579.5864798609873,0,0
C1_4_9,10,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1761786600496278,404.33361026572857,0,0
C1_4_9,11,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.23325062034739455,875.4967115421841,0,0
C1_4_9,12,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.08436724565756824,27.043092828816953,0,0
C1_4_9,13,9279.899560311043,9279.899560311043,41,7260,9.829268292443189,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.228287841191067,351.635109937537,0,0
C1_4_9,14,9279.899560311043,9279.899560311043,41,7280,9.878048780246878,32.78951994955605,0.0,_destroy_random,_repair_regret2,0,1,0.08188585607940446,-32.78951994955605,1,1
C1_4_9,15,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.23950617283950618,1148.6898997785247,0,0
C1_4_9,16,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1654320987654321,824.2494363073092,0,0
C1_4_9,17,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.15308641975308643,121.91641564148449,0,0
C1_4_9,18,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.11604938271604938,174.16133012691353,0,0
C1_4_9,19,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.15555555555555556,745.1775906146959,0,0
C1_4_9,20,9247.110040361487,9247.110040361487,41,7280,9.878048780246878,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.09876543209876543,389.7851180070229,0,0
C1_4_9,21,9247.110040361487,9247.110040361487,41,7290,9.902439024148721,-471.0355312311149,0.0,_destroy_cluster,_repair_regret2,2,1,0.17037037037037037,471.0355312311149,0,0
C1_4_9,22,9718.145571592602,9247.110040361487,41,7290,9.902439024148721,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.24630541871921183,467.80655149340237,0,0
C1_4_9,23,9718.145571592602,9247.110040361487,42,7320,9.714285714054423,10.23281278961258,0.0,_destroy_worst,_repair_best_insertion,1,0,0.22660098522167488,-10.23281278961258,1,0
C1_4_9,24,9707.91275880299,9247.110040361487,42,7320,9.714285714054423,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.22549019607843138,313.97544919876054,0,0
C1_4_9,25,9707.91275880299,9247.110040361487,42,7320,9.714285714054423,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16666666666666666,424.66052795938594,0,0
C1_4_9,26,9707.91275880299,9247.110040361487,42,7320,9.714285714054423,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.17647058823529413,319.6112777491162,0,0
C1_4_9,27,9707.91275880299,9247.110040361487,42,7320,9.714285714054423,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16911764705882354,647.9792283059069,0,0
C1_4_9,28,9707.91275880299,9247.110040361487,42,7350,9.73809523786338,36.87308408726858,0.0,_destroy_random,_repair_best_insertion,0,0,0.14705882352941177,-36.87308408726858,1,0
C1_4_9,29,9671.039674715721,9247.110040361487,42,7350,9.73809523786338,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.19070904645476772,96.54441473047518,0,0
C1_4_9,30,9671.039674715721,9247.110040361487,42,7350,9.73809523786338,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.13447432762836187,42.035193738816815,0,0
C1_4_9,31,9671.039674715721,9247.110040361487,42,7360,9.761904761672337,46.326532433522516,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1687041564792176,-46.326532433522516,1,0
C1_4_9,32,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.2121951219512195,213.926007095577,0,0
C1_4_9,33,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.2097560975609756,103.65281401939683,0,0
C1_4_9,34,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.18292682926829268,523.1956418039936,0,0
C1_4_9,35,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.12195121951219512,400.5963621075116,0,0
C1_4_9,36,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1073170731707317,70.95928608518625,0,0
C1_4_9,37,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.09268292682926829,448.1657146868074,0,0
C1_4_9,38,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1951219512195122,396.7724566554625,0,0
C1_4_9,39,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.18536585365853658,555.9193557825529,0,0
C1_4_9,40,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.2097560975609756,800.044712247849,0,0
C1_4_9,41,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.08048780487804878,371.01525457921343,0,0
C1_4_9,42,9624.713142282199,9247.110040361487,42,7360,9.761904761672337,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.14878048780487804,464.12490408764825,0,0
C1_4_9,43,9624.713142282199,9247.110040361487,42,7350,9.73809523786338,40.61119565876652,0.0,_destroy_random,_repair_regret2,0,1,0.12682926829268293,-40.61119565876652,1,0
C1_4_9,44,9584.101946623432,9247.110040361487,42,7350,9.73809523786338,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.09046454767726161,290.3003672107825,0,0
C1_4_9,45,9584.101946623432,9247.110040361487,42,7350,9.73809523786338,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.24449877750611246,960.7191598884783,0,0
C1_4_9,46,9584.101946623432,9247.110040361487,44,7360,9.318181817970043,-486.56922513267455,0.0,_destroy_random,_repair_regret2,0,1,0.18337408312958436,486.56922513267455,0,0
C1_4_9,47,10070.671171756107,9247.110040361487,44,7390,9.340909090696798,183.2284825171264,0.0,_destroy_worst,_repair_best_insertion,1,0,0.12195121951219512,-183.2284825171264,1,0
C1_4_9,48,9887.44268923898,9247.110040361487,44,7390,9.340909090696798,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.0851581508515815,35.85958958471565,0,0
C1_4_9,49,9887.44268923898,9247.110040361487,44,7390,9.340909090696798,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.24574209245742093,310.76249180028026,0,0
C1_4_9,50,9887.44268923898,9247.110040361487,44,7390,9.340909090696798,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.12165450121654502,459.356566493374,0,0
C1_4_9,51,9887.44268923898,9247.110040361487,44,7390,9.340909090696798,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.20437956204379562,568.2296131131825,0,0
C1_4_9,52,9887.44268923898,9247.110040361487,44,7420,9.363636363423554,-381.07815304219184,0.0,_destroy_random,_repair_best_insertion,0,0,0.18248175182481752,381.07815304219184,0,0
C1_4_9,53,10268.520842281172,9247.110040361487,44,7420,9.363636363423554,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1820388349514563,28.465948330125684,0,0
C1_4_9,54,10268.520842281172,9247.110040361487,44,7420,9.363636363423554,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.08009708737864078,139.2743457708293,0,0
C1_4_9,55,10268.520842281172,9247.110040361487,43,7430,9.604651162567334,12.367021860323803,0.0,_destroy_worst,_repair_best_insertion,1,0,0.16262135922330098,-12.367021860323803,1,0
C1_4_9,56,10256.153820420848,9247.110040361487,42,7210,9.57142857120068,118.07830133953576,0.0,_destroy_cluster,_repair_regret2,2,1,0.24939467312348668,-118.07830133953576,1,0
C1_4_9,57,10138.075519081312,9247.110040361487,42,7210,9.57142857120068,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1791044776119403,254.7182953594911,0,0
C1_4_9,58,10138.075519081312,9247.110040361487,42,7210,9.57142857120068,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16169154228855723,235.71028075467984,0,0
C1_4_9,59,10138.075519081312,9247.110040361487,42,7210,9.57142857120068,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.17164179104477612,394.7792153943483,0,0
C1_4_9,60,10138.075519081312,9247.110040361487,43,7210,9.34883720908491,31.165224415044577,0.0,_destroy_worst,_repair_regret2,1,1,0.08706467661691543,-31.165224415044577,1,0
C1_4_9,61,10106.910294666268,9247.110040361487,43,7220,9.37209302303786,495.2105875742709,0.0,_destroy_worst,_repair_best_insertion,1,0,0.15920398009950248,-495.2105875742709,1,0
C1_4_9,62,9611.699707091997,9247.110040361487,43,7220,9.37209302303786,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23821339950372208,1803.9717704173981,0,0
C1_4_9,63,9611.699707091997,9247.110040361487,43,7220,9.37209302303786,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.22084367245657568,138.97766208846951,0,0
C1_4_9,64,9611.699707091997,9247.110040361487,43,7220,9.37209302303786,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.21339950372208435,275.84280351542657,0,0
C1_4_9,65,9611.699707091997,9247.110040361487,43,7220,9.37209302303786,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.18858560794044665,701.9430670762849,0,0
C1_4_9,66,9611.699707091997,9247.110040361487,43,7220,9.37209302303786,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.18610421836228289,1002.898416440039,0,0
C1_4_9,67,9611.699707091997,9247.110040361487,43,7280,9.418604650943754,52.94120574201952,0.0,_destroy_worst,_repair_best_insertion,1,0,0.13647642679900746,-52.94120574201952,1,0
C1_4_9,68,9558.758501349977,9247.110040361487,43,7280,9.418604650943754,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1925925925925926,926.4761117421294,0,0
C1_4_9,69,9558.758501349977,9247.110040361487,43,7290,9.4418604648967,41.387571118797496,0.0,_destroy_random,_repair_regret2,0,1,0.07901234567901234,-41.387571118797496,1,0
C1_4_9,70,9517.37093023118,9247.110040361487,43,7290,9.4418604648967,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.10344827586206896,322.17524381409385,0,0
C1_4_9,71,9517.37093023118,9247.110040361487,43,7290,9.4418604648967,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.19704433497536947,815.7189259382449,0,0
C1_4_9,72,9517.37093023118,9247.110040361487,43,7290,9.4418604648967,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.16502463054187191,451.1877217621877,0,0
C1_4_9,73,9517.37093023118,9247.110040361487,44,7310,9.249999999789773,-2004.2347967833539,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.21182266009852216,2004.2347967833539,0,0
C1_4_9,74,11521.605727014534,9247.110040361487,44,7310,9.249999999789773,935.0955117018584,0.0,_destroy_worst,_repair_best_insertion,1,0,0.10073710073710074,-935.0955117018584,1,0
C1_4_9,75,10586.510215312675,9247.110040361487,44,7310,9.249999999789773,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.09090909090909091,153.43964459951167,0,0
C1_4_9,76,10586.510215312675,9247.110040361487,44,7310,9.249999999789773,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.2113022113022113,2354.7859485842855,0,0
C1_4_9,77,10586.510215312675,9247.110040361487,43,7330,9.46511627884965,96.73606087021471,0.0,_destroy_random,_repair_best_insertion,0,0,0.1769041769041769,-96.73606087021471,1,0
C1_4_9,78,10489.77415444246,9247.110040361487,43,7330,9.46511627884965,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.14004914004914004,451.8381490397478,0,0
C1_4_9,79,10489.77415444246,9247.110040361487,43,7330,9.46511627884965,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.14496314496314497,163.0755737454383,0,0
C1_4_9,80,10489.77415444246,9247.110040361487,44,7340,9.27272727251653,-188.7016902563264,0.0,_destroy_random,_repair_regret2,0,1,0.13513513513513514,188.7016902563264,0,0
C1_4_9,81,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.18627450980392157,499.3839443885463,0,0
C1_4_9,82,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.12990196078431374,71.81965076111192,0,0
C1_4_9,83,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.12009803921568628,120.83610522943854,0,0
C1_4_9,84,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.17401960784313725,58.68347099161292,0,0
C1_4_9,85,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.2426470588235294,621.0778045824609,0,0
C1_4_9,86,10678.475844698787,9247.110040361487,44,7340,9.27272727251653,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.08823529411764706,714.749088077835,0,0
C1_4_9,87,10678.475844698787,9247.110040361487,45,7350,9.088888888686915,196.7064833040149,0.0,_destroy_worst,_repair_best_insertion,1,0,0.09068627450980392,-196.7064833040149,1,0
C1_4_9,88,10481.769361394772,9247.110040361487,45,7350,9.088888888686915,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.12469437652811736,72.36488371359701,0,0
C1_4_9,89,10481.769361394772,9247.110040361487,44,7380,9.340909090696798,271.35684459773074,0.0,_destroy_worst,_repair_best_insertion,1,0,0.10024449877750612,-271.35684459773074,1,0
C1_4_9,90,10210.412516797041,9247.110040361487,44,7380,9.340909090696798,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.22627737226277372,275.04835249223834,0,0
C1_4_9,91,10210.412516797041,9247.110040361487,44,7380,9.340909090696798,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.1654501216545012,276.3349353943868,0,0
C1_4_9,92,10210.412516797041,9247.110040361487,44,7380,9.340909090696798,391.6796074513659,0.0,_destroy_worst,_repair_best_insertion,1,0,0.12408759124087591,-391.6796074513659,1,0
C1_4_9,93,9818.732909345676,9247.110040361487,44,7390,9.363636363423554,22.39986817137651,0.0,_destroy_worst,_repair_regret2,1,1,0.145985401459854,-22.39986817137651,1,0
C1_4_9,94,9796.333041174299,9247.110040361487,44,7390,9.363636363423554,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1262135922330097,245.00832020036978,0,0
C1_4_9,95,9796.333041174299,9247.110040361487,44,7390,9.363636363423554,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.2354368932038835,574.5518232559989,0,0
C1_4_9,96,9796.333041174299,9247.110040361487,44,7390,9.363636363423554,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.22815533980582525,592.0782872517284,0,0
C1_4_9,97,9796.333041174299,9247.110040361487,44,7390,9.363636363423554,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.0825242718446602,425.62870182933875,0,0
C1_4_9,98,9796.333041174299,9247.110040361487,43,7300,9.488372092802598,11.404329593751754,0.0,_destroy_cluster,_repair_regret2,2,1,0.10194174757281553,-11.404329593751754,1,0
C1_4_9,99,9784.928711580547,9247.110040361487,43,7300,9.488372092802598,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.15441176470588236,629.8879802202155,0,0
C1_4_9,100,9784.928711580547,9247.110040361487,45,7320,9.088888888686915,-726.036113377515,0.0,_destroy_random,_repair_regret2,0,1,0.24509803921568626,726.036113377515,0,0
C1_4_9,101,10510.964824958062,9247.110040361487,45,7320,9.088888888686915,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.18337408312958436,330.25195297543905,0,0
C1_4_9,102,10510.964824958062,9247.110040361487,45,7320,9.088888888686915,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.20537897310513448,224.97884091597734,0,0
C1_4_9,103,10510.964824958062,9247.110040361487,44,7340,9.318181817970043,340.15070445020865,0.0,_destroy_worst,_repair_regret2,1,1,0.1393643031784841,-340.15070445020865,1,0
C1_4_9,104,10170.814120507854,9247.110040361487,44,7340,9.318181817970043,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.15365853658536585,515.2971962619886,0,0
C1_4_9,105,10170.814120507854,9247.110040361487,44,7340,9.318181817970043,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1878048780487805,1644.5978206598684,0,0
C1_4_9,106,10170.814120507854,9247.110040361487,44,7340,9.318181817970043,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.20243902439024392,87.68542230976345,0,0
C1_4_9,107,10170.814120507854,9247.110040361487,45,7370,9.133333333130372,13.503687397018439,0.0,_destroy_worst,_repair_regret2,1,1,0.1048780487804878,-13.503687397018439,1,0
C1_4_9,108,10157.310433110835,9247.110040361487,45,7370,9.133333333130372,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.1897810218978102,79.77208073872498,0,0
C1_4_9,109,10157.310433110835,9247.110040361487,45,7370,9.133333333130372,61.269000684089406,0.0,_destroy_cluster,_repair_regret2,2,1,0.1070559610705596,-61.269000684089406,1,0
C1_4_9,110,10096.041432426746,9247.110040361487,45,7370,9.133333333130372,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.18248175182481752,1298.041599714501,0,0
C1_4_9,111,10096.041432426746,9247.110040361487,45,7370,9.133333333130372,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.13138686131386862,156.51421212128298,0,0
C1_4_9,112,10096.041432426746,9247.110040361487,45,7390,9.1555555553521,55.77824536275148,0.0,_destroy_worst,_repair_regret2,1,1,0.1873479318734793,-55.77824536275148,1,0
C1_4_9,113,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.22330097087378642,1976.2162423993232,0,0
C1_4_9,114,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.20631067961165048,341.86826893563193,0,0
C1_4_9,115,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.23300970873786409,254.74070871617732,0,0
C1_4_9,116,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.10922330097087378,825.7737987765995,0,0
C1_4_9,117,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.20145631067961164,955.9740172723086,0,0
C1_4_9,118,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.17475728155339806,594.9491822786094,0,0
C1_4_9,119,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.22815533980582525,79.33756714856281,0,0
C1_4_9,120,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.2354368932038835,196.8381898670741,0,0
C1_4_9,121,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.11407766990291263,192.73276917520525,0,0
C1_4_9,122,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.09223300970873786,267.3045470714587,0,0
C1_4_9,123,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.21601941747572814,632.6664036035745,0,0
C1_4_9,124,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.11893203883495146,48.19573558518823,0,0
C1_4_9,125,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.23786407766990292,300.18378988128643,0,0
C1_4_9,126,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.08737864077669903,479.78672726650075,0,0
C1_4_9,127,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1407766990291262,208.29916304488142,0,0
C1_4_9,128,10040.263187063994,9247.110040361487,45,7390,9.1555555553521,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.13592233009708737,482.853119620122,0,0
C1_4_9,129,10040.263187063994,9247.110040361487,45,7410,9.177777777573828,27.47907765538548,0.0,_destroy_random,_repair_regret2,0,1,0.12378640776699029,-27.47907765538548,1,0
C1_4_9,130,10012.784109408609,9247.110040361487,45,7410,9.177777777573828,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.24455205811138014,112.30848151114697,0,0
C1_4_9,131,10012.784109408609,9247.110040361487,45,7410,9.177777777573828,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.2324455205811138,447.0181711985788,0,0
C1_4_9,132,10012.784109408609,9247.110040361487,45,7410,9.177777777573828,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.18401937046004843,299.8147233900345,0,0
C1_4_9,133,10012.784109408609,9247.110040361487,45,7410,9.177777777573828,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.2106537530266344,187.84057671160917,0,0
C1_4_9,134,10012.784109408609,9247.110040361487,44,7360,9.295454545243286,101.33192814178256,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1549636803874092,-101.33192814178256,1,0
C1_4_9,135,9911.452181266826,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.18581907090464547,1609.6494895439682,0,0
C1_4_9,136,9911.452181266826,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.22249388753056235,474.6860528316156,0,0
C1_4_9,137,9911.452181266826,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1295843520782396,128.51848263226748,0,0
C1_4_9,138,9911.452181266826,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.22982885085574573,333.3707511369612,0,0
C1_4_9,139,9911.452181266826,9247.110040361487,44,7360,9.295454545243286,43.6328301897247,0.0,_destroy_random,_repair_regret2,0,1,0.09535452322738386,-43.6328301897247,1,0
C1_4_9,140,9867.819351077102,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.16625916870415647,36.10406945298928,0,0
C1_4_9,141,9867.819351077102,9247.110040361487,44,7360,9.295454545243286,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.19559902200489,349.29609893057204,0,0
C1_4_9,142,9867.819351077102,9247.110040361487,43,7260,9.395348836990806,-361.67638718698436,0.0,_destroy_cluster,_repair_regret2,2,1,0.2200488997555012,361.67638718698436,0,0
C1_4_9,143,10229.495738264086,9247.110040361487,43,7310,9.4418604648967,185.68211439864353,0.0,_destroy_worst,_repair_regret2,1,1,0.18564356435643564,-185.68211439864353,1,0
C1_4_9,144,10043.813623865442,9247.110040361487,43,7310,9.4418604648967,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.0812807881773399,605.9995527085503,0,0
C1_4_9,145,10043.813623865442,9247.110040361487,43,7310,9.4418604648967,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.10098522167487685,126.34784043947911,0,0
